genus_species,Order,Suborder,Family,Subfamily,Genus,Species,mod_tiplabel,SVL_mm,Mass_g,rootmass,ED_right_mm,ED_left_mm,eyemean,CD_right_mm,CD_left_mm,cormean,Adult_habitat,Activity_period,Mating_habitat,Life_history,Larval_habitat,Sex_dichromatism
Plethodontohyla_notosticta,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta_Microhylidae,39,6,1.8171205928321397,4.4,4.2,4.300000000000001,3.3,3.7,3.5,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Plethodontohyla_notosticta,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta_Microhylidae,38.6,4.9,1.6984992522418105,4.2,4.3,4.25,3.6,3.4,3.5,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Pleurodema_thaul,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul_Leptodactylidae,41.4,7.5,1.9574338205844317,5.5,5.2,5.35,4,4.3,4.15,Ground-dwelling,Nocturnal,NA,Free-living larvae,Lentic water,Present
Pleurodema_thaul,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul_Leptodactylidae,39,6.7,1.885203631020986,5.5,5.2,5.35,4.2,4.5,4.35,Ground-dwelling,Nocturnal,NA,Free-living larvae,Lentic water,Present
Pleurodema_thaul,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul_Leptodactylidae,40.3,6,1.8171205928321397,4.9,5,4.95,4,4.1,4.05,Ground-dwelling,Nocturnal,NA,Free-living larvae,Lentic water,Present
Probreviceps_loveridgei,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei_Brevicipitidae,51.7,16.6,2.5509544037344103,5,5.3,5.15,4.4,4.1,4.25,Subfossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Probreviceps_loveridgei,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei_Brevicipitidae,45.2,10.3,2.1757671139171206,4.8,4.3,4.55,3.8,3.7,3.75,Subfossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Probreviceps_loveridgei,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei_Brevicipitidae,32.3,4.4,1.6386425412012917,4,3.8,3.9,2.9,3.1,3,Subfossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Proceratophrys_boiei,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei_Odontophrynidae,55.7,12.9,2.3452900988768355,8,7.4,7.7,6.1,5.4,5.75,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Proceratophrys_boiei,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei_Odontophrynidae,58.1,21.7,2.789244452255099,8.3,8,8.15,6.1,6.1,6.1,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Proceratophrys_boiei,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei_Odontophrynidae,61.9,23.2,2.8520862942848173,9.8,9.9,9.850000000000001,6.4,6.6,6.5,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pseudhymenochirus_merlini,Anura,Archaeobatrachia,Pipidae,NA,Pseudhymenochirus,merlini,Pseudhymenochirus_merlini_Pipidae,44.7,7,1.912931182772389,3.6,3.5,3.55,2.8,2.5,2.65,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Pseudhymenochirus_merlini,Anura,Archaeobatrachia,Pipidae,NA,Pseudhymenochirus,merlini,Pseudhymenochirus_merlini_Pipidae,45.6,7,1.912931182772389,3.2,3.3,3.25,2.4,2.2,2.3,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Pseudhymenochirus_merlini,Anura,Archaeobatrachia,Pipidae,NA,Pseudhymenochirus,merlini,Pseudhymenochirus_merlini_Pipidae,44,7,1.912931182772389,4.2,3.5,3.85,2.5,2.5,2.5,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Pseudhymenochirus_merlini,Anura,Archaeobatrachia,Pipidae,NA,Pseudhymenochirus,merlini,Pseudhymenochirus_merlini_Pipidae,38.6,5,1.7099759466766968,2.8,3.2,3,2.3,2.4,2.3499999999999996,Aquatic,NA,Lentic water,Free-living larvae,Lentic water,Absent
Pseudis_paradoxa,Anura,Neobatrachia,Hylidae,NA,Pseudis,paradoxa,Pseudis_paradoxa_Hylidae,52.7,24.1,2.888499838031276,7.2,7.1,7.15,5.4,5.4,5.4,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Pseudis_paradoxa,Anura,Neobatrachia,Hylidae,NA,Pseudis,paradoxa,Pseudis_paradoxa_Hylidae,60.5,27.7,3.02570504705218,8,7.6,7.8,5.6,6.1,5.85,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Pseudis_paradoxa,Anura,Neobatrachia,Hylidae,NA,Pseudis,paradoxa,Pseudis_paradoxa_Hylidae,52.4,20.7,2.7457233802771586,6.9,6.9,6.9,5.8,5.5,5.65,Aquatic,Both,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_mascareniensis,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,mascareniensis,Ptychadena_mascareniensis_Ptychadenidae,53.2,14.6,2.444092388845405,6.1,5.9,6,4.8,4.6,4.699999999999999,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_mascareniensis,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,mascareniensis,Ptychadena_mascareniensis_Ptychadenidae,50.8,13,2.3513346877207573,6.2,5.8,6,4.4,4.6,4.5,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_mascareniensis,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,mascareniensis,Ptychadena_mascareniensis_Ptychadenidae,41.3,8.5,2.040827550958674,5.6,5.4,5.5,4.4,4,4.2,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_oxyrhynchus,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,oxyrhynchus,Ptychadena_oxyrhynchus_Ptychadenidae,62.5,27.8,3.029341715272494,7.6,7.7,7.65,5.4,5.5,5.45,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_oxyrhynchus,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,oxyrhynchus,Ptychadena_oxyrhynchus_Ptychadenidae,55.5,17.4,2.591292368939624,7.5,7.1,7.3,5.4,5.2,5.300000000000001,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Ptychadena_oxyrhynchus,Anura,Neobatrachia,Ptychadenidae,NA,Ptychadena,oxyrhynchus,Ptychadena_oxyrhynchus_Ptychadenidae,55.4,16.9,2.566229943873142,6.9,7.3,7.1,4.9,5.2,5.050000000000001,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pyxicephalus_edulis,Anura,Neobatrachia,Pyxicephalidae,Pyxicephalinae,Pyxicephalus,edulis,Pyxicephalus_edulis_Pyxicephalidae,46.2,9.3,2.1029437174614203,6.1,6.4,6.25,4.5,4.5,4.5,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Pyxicephalus_edulis,Anura,Neobatrachia,Pyxicephalidae,Pyxicephalinae,Pyxicephalus,edulis,Pyxicephalus_edulis_Pyxicephalidae,52.5,15,2.46621207433047,6.6,6.7,6.65,4.6,4.6,4.6,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Pyxicephalus_edulis,Anura,Neobatrachia,Pyxicephalidae,Pyxicephalinae,Pyxicephalus,edulis,Pyxicephalus_edulis_Pyxicephalidae,76.8,41.8,3.4705003610919003,9.9,10.1,10,7.2,7.5,7.35,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Quasipaa_fasciculispina,Anura,Neobatrachia,Dicroglossidae,Dicroglossinae,Quasipaa,fasciculispina,Quasipaa_fasciculispina_Dicroglossidae,109.3,175,5.593444710406984,15,14.4,14.7,11.8,11.6,11.7,Semiaquatic,NA,Lotic water,NA,NA,Absent
Quasipaa_fasciculispina,Anura,Neobatrachia,Dicroglossidae,Dicroglossinae,Quasipaa,fasciculispina,Quasipaa_fasciculispina_Dicroglossidae,106.2,125,4.999999999999999,15.4,15.5,15.45,12,12.4,12.2,Semiaquatic,NA,Lotic water,NA,NA,Absent
Quasipaa_fasciculispina,Anura,Neobatrachia,Dicroglossidae,Dicroglossinae,Quasipaa,fasciculispina,Quasipaa_fasciculispina_Dicroglossidae,107.1,106,4.732623491163368,15.9,14.7,15.3,12.1,11.4,11.75,Semiaquatic,NA,Lotic water,NA,NA,Absent
Rana_amurensis,Anura,Neobatrachia,Ranidae,NA,Rana,amurensis,Rana_amurensis_Ranidae,55,12.1,2.295770424665555,6.3,5.7,6,4.4,4.7,4.550000000000001,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,NA
Rana_amurensis,Anura,Neobatrachia,Ranidae,NA,Rana,amurensis,Rana_amurensis_Ranidae,54,11.9,2.2830512139525267,6.5,6,6.25,4.4,4.5,4.45,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,NA
Rana_amurensis,Anura,Neobatrachia,Ranidae,NA,Rana,amurensis,Rana_amurensis_Ranidae,49.7,8,2,6,5.6,5.8,4.5,4.3,4.4,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,NA
Rana_chensinensis,Anura,Neobatrachia,Ranidae,NA,Rana,chensinensis,Rana_chensinensis_Ranidae,64,29,3.072316825685847,7.1,7,7.05,4.8,5.6,5.199999999999999,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,Absent
Rana_chensinensis,Anura,Neobatrachia,Ranidae,NA,Rana,chensinensis,Rana_chensinensis_Ranidae,55.4,15.2,2.4771246592603413,6.9,6.8,6.85,4.7,4.5,4.6,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,Absent
Rana_chensinensis,Anura,Neobatrachia,Ranidae,NA,Rana,chensinensis,Rana_chensinensis_Ranidae,53.5,10.7,2.2035754532216254,6.1,6.5,6.3,4.6,5.2,4.9,Ground-dwelling,NA,Lentic water,Free-living larvae,Lentic water,Absent
Rana_japonica,Anura,Neobatrachia,Ranidae,NA,Rana,japonica,Rana_japonica_Ranidae,62.6,19.3,2.682372592629673,7.6,7.2,7.4,5.5,4.7,5.1,Ground-dwelling,Diurnal,Lentic water,Free-living larvae,Lentic water,Absent
Rana_japonica,Anura,Neobatrachia,Ranidae,NA,Rana,japonica,Rana_japonica_Ranidae,57.5,15.7,2.5039936170122448,6.7,6.9,6.800000000000001,5.5,5.8,5.65,Ground-dwelling,Diurnal,Lentic water,Free-living larvae,Lentic water,Absent
Rana_temporaria,Anura,Neobatrachia,Ranidae,NA,Rana,temporaria,Rana_temporaria_Ranidae,65.68,25.77,2.9537346170157344,7.24,7.14,7.1899999999999995,5.17,5.17,5.17,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Present
Rana_temporaria,Anura,Neobatrachia,Ranidae,NA,Rana,temporaria,Rana_temporaria_Ranidae,66.63,28.4,3.050980603800597,8.05,7.45,7.75,5.39,5.63,5.51,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Present
Rana_temporaria,Anura,Neobatrachia,Ranidae,NA,Rana,temporaria,Rana_temporaria_Ranidae,73.37,35.72,3.2933444063436133,7.71,7.82,7.765000000000001,5.44,5.61,5.525,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Present
Ranoidea_caerulea,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,caerulea,Litoria_caerulea_Hylidae,96,36.6,3.320170311096694,8.2,8.6,8.399999999999999,6.7,6.8,6.75,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Ranoidea_caerulea,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,caerulea,Litoria_caerulea_Hylidae,71.9,24,2.8844991406148166,7.6,7.5,7.55,6.3,6.1,6.199999999999999,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Ranoidea_caerulea,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,caerulea,Litoria_caerulea_Hylidae,77.3,32.2,3.1814025431103645,7.3,7.4,7.35,5.6,5.6,5.6,Scansorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,NA
Ranoidea_platycephala,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,platycephala,Ranoidea_platycephala_Hylidae,51.2,14,2.4101422641752297,5.8,6,5.9,4.2,4.4,4.300000000000001,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Ranoidea_platycephala,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,platycephala,Ranoidea_platycephala_Hylidae,51.8,21.4,2.776331098545561,6.7,6.1,6.4,5,4.8,4.9,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Ranoidea_platycephala,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Ranoidea,platycephala,Ranoidea_platycephala_Hylidae,50.7,13.6,2.386966383854674,6.7,6.7,6.7,5.2,5.6,5.4,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Rentapia_hosii,Anura,Neobatrachia,Bufonidae,NA,Rentapia,hosii,Rentapia_hosii_Bufonidae,107.2,86,4.414004962442103,11.4,11,11.2,9.4,9,9.2,Scansorial,NA,Plants,Free-living larvae,Lotic water,Present
Rentapia_hosii,Anura,Neobatrachia,Bufonidae,NA,Rentapia,hosii,Rentapia_hosii_Bufonidae,76.1,41.1,3.451018392906511,9.7,9.7,9.7,7.2,7.7,7.45,Scansorial,NA,Plants,Free-living larvae,Lotic water,Present
Rentapia_hosii,Anura,Neobatrachia,Bufonidae,NA,Rentapia,hosii,Rentapia_hosii_Bufonidae,77.8,38.3,3.3707995297042372,8.9,8.8,8.850000000000001,7.1,7.4,7.25,Scansorial,NA,Plants,Free-living larvae,Lotic water,Present
Rentapia_hosii,Anura,Neobatrachia,Bufonidae,NA,Rentapia,hosii,Rentapia_hosii_Bufonidae,77.2,39.8,3.414242447187964,8.8,8.9,8.850000000000001,7.2,7.6,7.4,Scansorial,NA,Plants,Free-living larvae,Lotic water,Present
Rhacophorus_dennysi,Anura,Neobatrachia,Rhacophoridae,Rhacophorinae,Rhacophorus,dennysi,Rhacophorus_dennysi_Rhacophoridae,93.1,35.3,3.2803856377829503,10,9.3,9.65,NA,6.2,6.2,Scansorial,NA,Plants,Free-living larvae,Lentic water,Absent
Rhacophorus_dennysi,Anura,Neobatrachia,Rhacophoridae,Rhacophorinae,Rhacophorus,dennysi,Rhacophorus_dennysi_Rhacophoridae,91.6,35.8,3.2958012102434435,9.4,9.5,9.45,7.4,7.4,7.4,Scansorial,NA,Plants,Free-living larvae,Lentic water,Absent
Rhacophorus_dennysi,Anura,Neobatrachia,Rhacophoridae,Rhacophorinae,Rhacophorus,dennysi,Rhacophorus_dennysi_Rhacophoridae,93.3,43.4,3.514227798698695,9.5,10.5,10,7.7,7.3,7.5,Scansorial,NA,Plants,Free-living larvae,Lentic water,Absent
Rhaebo_glaberrimus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,glaberrimus,Rhaebo_glaberrimus_Bufonidae,116.5,120,4.93242414866094,15.7,16.7,16.2,10,10.4,10.2,Ground-dwelling,Nocturnal,NA,Free-living larvae,NA,Absent
Rhaebo_glaberrimus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,glaberrimus,Rhaebo_glaberrimus_Bufonidae,73.4,27.7,3.02570504705218,10,10,10,6.4,6.9,6.65,Ground-dwelling,Nocturnal,NA,Free-living larvae,NA,Absent
Rhaebo_glaberrimus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,glaberrimus,Rhaebo_glaberrimus_Bufonidae,125.8,135,5.12992784003009,15.9,14.9,15.4,12,12.3,12.15,Ground-dwelling,Nocturnal,NA,Free-living larvae,NA,Absent
Rhaebo_nasicus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,nasicus,Rhaebo_nasicus_Bufonidae,65.2,18.6,2.6495430563738203,8.5,8,8.25,5.12,5.4,5.26,Subfossorial,Diurnal,NA,NA,NA,NA
Rhaebo_nasicus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,nasicus,Rhaebo_nasicus_Bufonidae,38,5,1.7099759466766968,5.8,5.2,5.5,4.3,3.8,4.05,Subfossorial,Diurnal,NA,NA,NA,NA
Rhaebo_nasicus,Anura,Neobatrachia,Bufonidae,NA,Rhaebo,nasicus,Rhaebo_nasicus_Bufonidae,67.4,24.6,2.9083390575954486,9.3,8.4,8.850000000000001,6.6,6.1,6.35,Subfossorial,Diurnal,NA,NA,NA,NA
Rhinella_marina,Anura,Neobatrachia,Bufonidae,NA,Rhinella,marina,Rhinella_marina_Bufonidae,112.4,114,4.848807585839879,15.7,14.7,15.2,9,NA,9,Ground-dwelling,Nocturnal,Lotic water,Free-living larvae,Lentic water,Present
Rhinella_marina,Anura,Neobatrachia,Bufonidae,NA,Rhinella,marina,Rhinella_marina_Bufonidae,125.7,174,5.5827701716584235,14.7,15.2,14.95,9.8,10.4,10.100000000000001,Ground-dwelling,Nocturnal,Lotic water,Free-living larvae,Lentic water,Present
Rhinella_marina,Anura,Neobatrachia,Bufonidae,NA,Rhinella,marina,Rhinella_marina_Bufonidae,103.3,127,5.026525695313479,12.6,13,12.8,9.3,9.1,9.2,Ground-dwelling,Nocturnal,Lotic water,Free-living larvae,Lentic water,Present
Rhinella_ocellata,Anura,Neobatrachia,Bufonidae,NA,Rhinella,ocellata,Rhinella_ocellata_Bufonidae,46.2,14.1,2.4158670891607184,6.2,6.4,6.300000000000001,5.2,5.4,5.300000000000001,Ground-dwelling,Nocturnal,Lentic water,NA,NA,Absent
Rhinoderma_darwinii,Anura,Neobatrachia,Rhinodermatidae,NA,Rhinoderma,darwinii,Rhinoderma_darwinii_Rhinodermatidae,25.3,2,1.2599210498948732,3.3,3.4,3.3499999999999996,2.7,2.7,2.7,Ground-dwelling,Diurnal,Ground,No free-living larvae,No larvae,Absent
Rhinoderma_darwinii,Anura,Neobatrachia,Rhinodermatidae,NA,Rhinoderma,darwinii,Rhinoderma_darwinii_Rhinodermatidae,31.3,3,1.4422495703074083,4.1,4,4.05,3.1,3,3.05,Ground-dwelling,Diurnal,Ground,No free-living larvae,No larvae,Absent
Rhinoderma_darwinii,Anura,Neobatrachia,Rhinodermatidae,NA,Rhinoderma,darwinii,Rhinoderma_darwinii_Rhinodermatidae,26,2,1.2599210498948732,4,3.5,3.75,2.8,2.7,2.75,Ground-dwelling,Diurnal,Ground,No free-living larvae,No larvae,Absent
Rhinoderma_darwinii,Anura,Neobatrachia,Rhinodermatidae,NA,Rhinoderma,darwinii,Rhinoderma_darwinii_Rhinodermatidae,27.2,3,1.4422495703074083,3.6,3.7,3.6500000000000004,3,2.9,2.95,Ground-dwelling,Diurnal,Ground,No free-living larvae,No larvae,Absent
Rhinophrynus_dorsalis,Anura,Archaeobatrachia,Rhinophrynidae,NA,Rhinophrynus,dorsalis,Rhinophrynus_dorsalis_Rhinophrynidae,68.3,40,3.4199518933533937,4.2,3.6,3.9000000000000004,2.4,2.5,2.45,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Rhinophrynus_dorsalis,Anura,Archaeobatrachia,Rhinophrynidae,NA,Rhinophrynus,dorsalis,Rhinophrynus_dorsalis_Rhinophrynidae,62.3,56,3.825862365544778,4.9,3.8,4.35,2,2.3,2.15,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Rhinophrynus_dorsalis,Anura,Archaeobatrachia,Rhinophrynidae,NA,Rhinophrynus,dorsalis,Rhinophrynus_dorsalis_Rhinophrynidae,70.2,53,3.756285754221072,3.7,3.8,3.75,2.2,2.5,2.35,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Rhinophrynus_dorsalis,Anura,Archaeobatrachia,Rhinophrynidae,NA,Rhinophrynus,dorsalis,Rhinophrynus_dorsalis_Rhinophrynidae,70,56,3.825862365544778,4.5,4.1,4.3,2.7,2.7,2.7,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiophryne_marmorata,Anura,Neobatrachia,Microhylidae,Scaphiophryninae,Scaphiophryne,marmorata,Scaphiophryne_marmorata_Microhylidae,40.4,7.8,1.9831924826807745,5.2,5.3,5.25,4.1,4.4,4.25,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiophryne_marmorata,Anura,Neobatrachia,Microhylidae,Scaphiophryninae,Scaphiophryne,marmorata,Scaphiophryne_marmorata_Microhylidae,48.3,13.4,2.375207738061588,6.2,5.8,6,5.1,4.8,4.949999999999999,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiophryne_marmorata,Anura,Neobatrachia,Microhylidae,Scaphiophryninae,Scaphiophryne,marmorata,Scaphiophryne_marmorata_Microhylidae,31.1,4.5,1.6509636244473134,4.4,4.3,4.35,3.5,3.5,3.5,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiopus_couchii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,couchii,Scaphiopus_couchii_Scaphiopodidae,59.4,26,2.9624960684073702,8.3,8.3,8.3,6.6,7.2,6.9,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Scaphiopus_couchii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,couchii,Scaphiopus_couchii_Scaphiopodidae,53.6,14,2.4101422641752297,8.3,8.1,8.2,5.9,5.9,5.9,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Scaphiopus_couchii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,couchii,Scaphiopus_couchii_Scaphiopodidae,54.7,16,2.5198420997897464,8.2,7.6,7.8999999999999995,5.5,6,5.75,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Present
Scaphiopus_holbrookii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,holbrookii,Scaphiopus_holbrookii_Scaphiopodidae,69.2,33,3.207534329995826,8.4,9.2,8.8,6.6,6.5,6.55,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiopus_holbrookii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,holbrookii,Scaphiopus_holbrookii_Scaphiopodidae,62.3,21,2.7589241763811203,8.5,8.5,8.5,6.4,5.5,5.95,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Scaphiopus_holbrookii,Anura,Archaeobatrachia,Scaphiopodidae,NA,Scaphiopus,holbrookii,Scaphiopus_holbrookii_Scaphiopodidae,66,29,3.072316825685847,8.1,8.1,8.1,6.5,6.4,6.45,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Schismaderma_carens,Anura,Neobatrachia,Bufonidae,NA,Schismaderma,carens,Schismaderma_carens_Bufonidae,88.4,62,3.9578916096804053,9.7,9.3,9.5,6.5,6.5,6.5,Ground-dwelling,Both,Lentic water,Free-living larvae,Lotic water,Present
Schismaderma_carens,Anura,Neobatrachia,Bufonidae,NA,Schismaderma,carens,Schismaderma_carens_Bufonidae,78.8,45,3.5568933044900626,8.3,7.7,8,5.8,6.4,6.1,Ground-dwelling,Both,Lentic water,Free-living larvae,Lotic water,Present
Schismaderma_carens,Anura,Neobatrachia,Bufonidae,NA,Schismaderma,carens,Schismaderma_carens_Bufonidae,61.1,18.9,2.663712005227802,7,5.9,6.45,5.1,4.8,4.949999999999999,Ground-dwelling,Both,Lentic water,Free-living larvae,Lotic water,Present
Scinax_ruber,Anura,Neobatrachia,Hylidae,NA,Scinax,ruber,Scinax_ruber_Hylidae,38.8,4.5,1.6509636244473134,5.3,5.2,5.25,3.5,3.5,3.5,Scansorial,Both,Plants,Free-living larvae,Lentic water,Absent
Scinax_ruber,Anura,Neobatrachia,Hylidae,NA,Scinax,ruber,Scinax_ruber_Hylidae,40.1,4.3,1.6261333316791686,4.8,4.7,4.75,3.5,3.5,3.5,Scansorial,Both,Plants,Free-living larvae,Lentic water,Absent
Scinax_ruber,Anura,Neobatrachia,Hylidae,NA,Scinax,ruber,Scinax_ruber_Hylidae,37.5,3.9,1.5740609166314434,4.9,4.8,4.85,3.6,3.4,3.5,Scansorial,Both,Plants,Free-living larvae,Lentic water,Absent
Sclerophrys_brauni,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,brauni,Sclerophrys_brauni_Bufonidae,65,28.4,3.050980603800597,8.9,8.4,8.65,6.4,6.9,6.65,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,Absent
Sclerophrys_brauni,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,brauni,Sclerophrys_brauni_Bufonidae,93.2,66,4.04124002062219,11.2,11.4,11.3,7.7,8.1,7.9,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,Absent
Sclerophrys_brauni,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,brauni,Sclerophrys_brauni_Bufonidae,87.9,51,3.708429769266189,10.1,9.6,9.85,7.4,6.7,7.050000000000001,Ground-dwelling,NA,Lotic water,Free-living larvae,Lotic water,Absent
Sclerophrys_maculata,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,maculata,Sclerophrys_maculata_Bufonidae,47.2,9.6,2.125317138365222,6.4,5.9,6.15,5.1,4.9,5,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Sclerophrys_maculata,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,maculata,Sclerophrys_maculata_Bufonidae,47.6,10.2,2.168702885250197,6.9,6.5,6.7,5.1,5,5.05,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Sclerophrys_maculata,Anura,Neobatrachia,Bufonidae,NA,Sclerophrys,maculata,Sclerophrys_maculata_Bufonidae,65.2,24.2,2.8924894837622244,8.3,8.7,8.5,7,7.1,7.05,Ground-dwelling,Both,Lentic water,Free-living larvae,Lentic water,Absent
Scotobleps_gabonicus,Anura,Neobatrachia,Arthroleptidae,NA,Scotobleps,gabonicus,Scotobleps_gabonicus_Arthroleptidae,47.9,11.8,2.276638114962505,7.3,8,7.65,5.4,5.9,5.65,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
Scotobleps_gabonicus,Anura,Neobatrachia,Arthroleptidae,NA,Scotobleps,gabonicus,Scotobleps_gabonicus_Arthroleptidae,49.8,11.2,2.2373778841627936,6.8,7.1,6.949999999999999,5.5,5.8,5.65,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
Scotobleps_gabonicus,Anura,Neobatrachia,Arthroleptidae,NA,Scotobleps,gabonicus,Scotobleps_gabonicus_Arthroleptidae,49.9,12.5,2.320794416806389,8,8,8,5.8,5.8,5.8,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
